timestamp,a1,a2,a3,a4
1746224036.266304,10.027,-3.16336,9.98557,-4.76356
1746224036.299637,12.0739,11.0182,3.71704,-0.141367
1746224036.33297,-1.63646,-5.496,-0.387078,-2.64848
1746224036.366303,-5.94624,5.52603,-5.90485,1.35166
1746224036.399636,-8.15798,5.54813,-5.35357,0.649897
1746224036.432969,-5.06955,-0.0260645,-1.23414,-3.37878
1746224036.466302,5.9566,1.85916,0.978155,4.5232
1746224036.499635,3.41215,4.36236,6.95905,1.72855
1746224036.532968,1.48943,-7.80573,5.5705,-1.73658
1746224036.566301,8.45831,-3.25759,0.746248,-4.54117
1746224036.599634,-2.61003,-0.08233,1.79542,1.23189
1746224036.632967,-4.25663,-8.48579,-0.260983,2.1128
1746224036.6663,-0.169381,1.94173,-4.05552,-2.34668
1746224036.699633,-0.340893,-1.09456,-1.39569,4.25901
1746224036.732966,-2.82374,-3.84126,-1.0392,-3.53645
1746224036.766299,-3.48292,2.86963,0.262982,1.27426
1746224036.799632,0.512054,-1.59119,2.64538,-3.04166
1746224036.832965,1.6969,-7.2546,2.36491,6.4868
1746224036.866298,2.43817,3.12059,0.0426637,3.44483
1746224036.899631,3.21811,-5.67131,-0.198487,-3.47895
1746224036.932964,2.3725,-4.47482,-2.88467,-2.38617
1746224036.966297,-4.13735,5.85752,-2.34042,-2.60841
1746224036.99963,-6.40609,-3.57471,2.43899,-3.94549
1746224037.032963,5.52552,-1.87374,-2.2135,-7.66155
1746224037.066296,0.380978,7.16667,-4.89265,2.01378
1746224037.099629,-12.1057,5.18736,3.56404,2.70762
1746224037.132962,2.252,-3.27115,3.96992,3.47322
1746224037.166295,15.791,4.30921,0.543039,-2.64862
1746224037.199628,-6.72726,-8.68374,4.80291,-10.5843
1746224037.232961,-9.3169,-5.58562,0.149583,-4.30509
1746224037.266294,9.8068,-0.51293,-5.97962,-0.45874
1746224037.299627,-0.17562,-7.87148,2.58247,-0.779281
1746224037.33296,0.349364,0.926648,2.56288,-0.324989
1746224037.366293,5.30122,2.01074,-3.51941,-1.00369
1746224037.399626,-5.25109,-3.33311,-6.77853,-4.02548
1746224037.432959,-11.7021,7.16342,-3.37731,2.71583
1746224037.466292,-4.89206,0.393009,3.89514,-5.98909
1746224037.499625,17.8171,-1.79036,-2.25709,-4.90697
1746224037.532958,2.98527,9.18273,-0.906347,10.4891
1746224037.566291,-15.6174,-3.03551,9.86983,4.71302
1746224037.599624,10.1713,-2.11575,2.71753,4.1574
1746224037.632957,7.47579,-6.00619,1.17572,-9.00468
1746224037.66629,-14.3646,-8.0358,4.69047,1.24486
1746224037.699623,-2.4951,0.319118,-0.799704,-5.73816
1746224037.732956,8.88425,-0.541131,1.46088,-0.381776
1746224037.766289,-1.87391,-3.39114,8.62779,-6.66015
1746224037.799622,-0.369654,-2.09161,-1.407,-3.25872
1746224037.832955,2.24984,1.06873,-11.7526,1.39158
1746224037.866288,-5.59113,0.519233,-8.42795,5.26762
1746224037.899621,-7.357,5.22694,-2.53756,4.32488
1746224037.932954,12.3366,-1.42904,-4.3782,-4.14208
1746224037.966287,3.72831,7.62696,-7.067,9.53757
1746224037.99962,-20.3911,11.4267,1.39907,2.31299
1746224038.032953,-6.2343,-9.44786,4.10057,-1.5949
1746224038.066286,7.67797,-0.55835,5.42662,-6.99049
1746224038.099619,-0.675362,-15.7124,7.70168,-4.5749
1746224038.132952,-3.59161,-4.42845,4.15409,-1.58856
1746224038.166285,12.1876,-4.04449,-1.10418,7.05741
1746224038.199618,-0.880525,2.93796,10.2593,-3.18147
1746224038.232951,2.40507,1.56956,6.99562,-4.44836
1746224038.266284,6.17928,4.02761,-10.6469,-3.68347
1746224038.299617,-16.9124,5.55233,-16.1019,0.255703
1746224038.33295,-19.3213,0.15344,-8.71284,-1.23905
1746224038.366283,12.1673,2.60064,-3.15189,3.12847
1746224038.399616,24.0635,-3.09449,0.687486,3.38502
1746224038.432949,-10.5732,5.46787,4.23797,-2.12703
1746224038.466282,-11.877,-2.91241,4.15258,-2.65526
1746224038.499615,8.93107,-2.82618,3.6918,-8.75433
1746224038.532948,4.20404,-2.48317,3.34718,-7.08403
1746224038.566281,-6.34896,-0.202591,3.15569,-1.83012
1746224038.599614,0.277453,-1.04589,5.79856,5.76847
1746224038.632947,11.8381,7.0837,3.15887,4.33698
1746224038.66628,5.52702,-2.36237,2.81176,2.37914
1746224038.699613,-8.76871,-0.800224,-1.39913,-3.61991
1746224038.732946,-1.33291,-1.46849,-13.6955,0.255846
1746224038.766279,-10.586,-3.56292,-11.2486,0.528249
1746224038.799612,-9.81623,-4.48133,0.48331,-0.947049
1746224038.832945,18.1479,-5.80824,1.20787,-3.29144
1746224038.866278,12.8237,-7.11333,1.89324,-0.397055
1746224038.899611,-10.1838,1.68616,0.856349,-3.36941
1746224038.932944,-1.21785,1.04487,-4.48207,-2.74058
1746224038.966277,8.18694,3.99426,-3.27384,-0.644091
1746224038.99961,-4.05539,5.21135,0.897875,-0.367509
1746224039.032943,-2.77394,6.30032,-1.28752,2.15863
1746224039.066276,5.40544,4.24874,-0.729754,-0.940563
1746224039.099609,1.6102,4.82522,0.343008,-2.05237
1746224039.132942,-1.50632,1.07578,0.159248,-0.812289
1746224039.166275,-1.24159,-1.12182,2.19482,-3.70523
1746224039.199608,5.01601,4.32656,0.767919,-5.07488
1746224039.232941,3.8773,2.72402,-0.51716,-1.12865
1746224039.266274,-2.78425,2.37355,2.13012,-4.68502
1746224039.299607,5.98592,-1.5074,-3.67861,-5.07186
1746224039.33294,2.66315,3.56556,-7.80189,6.00916
1746224039.366273,-14.8765,4.17322,-0.203167,5.81401
1746224039.399606,-6.22018,-1.29319,4.93122,-0.563092
1746224039.432939,14.4017,-0.996272,-0.123013,-3.56831
1746224039.466272,-2.5552,-5.95074,4.32379,5.08674
1746224039.499605,-6.4746,-8.09573,6.00012,-2.092
1746224039.532938,19.2881,-11.963,-2.58543,5.00386
1746224039.566271,1.60627,-2.48059,5.255,-2.0639
1746224039.599604,-11.5224,-7.75231,3.99724,-12.423
1746224039.632937,5.52336,7.45193,-7.72671,1.10116
1746224039.66627,-8.25512,4.51461,0.190291,-6.26812
1746224039.699603,-3.64452,2.94406,0.849178,3.27332
1746224039.732936,14.5778,9.12308,-4.09137,3.12011
1746224039.766269,2.70847,0.621864,1.47109,0.0679016
1746224039.799602,-4.6185,-0.528253,-0.747823,-5.91097
1746224039.832935,3.49914,0.00213185,1.70659,-5.51563
1746224039.866268,-1.1405,-1.81287,5.47712,-9.50885
1746224039.899601,-0.129747,-0.0077655,1.25588,-0.936529
1746224039.932934,3.46549,5.97778,1.29327,1.67464
1746224039.966267,2.98623,5.22748,5.8216,-0.831027
1746224039.9996,7.12585,1.99813,-0.697054,-1.52328
1746224040.032933,-0.325547,5.81237,-1.33111,-1.39197
1746224040.066266,-7.80965,1.43873,-0.878054,-3.46612
1746224040.099599,-1.53644,-5.95887,-5.68451,2.77924
1746224040.132932,0.198352,5.51328,-6.87785,5.41679
1746224040.166265,-7.0791,-10.3655,-0.537436,-4.99475
1746224040.199598,0.314774,-1.77395,-1.02594,-4.17005
1746224040.232931,4.45209,-3.47384,-1.26599,-2.07183
1746224040.266264,-2.4381,-4.96643,3.45121,-5.10962
1746224040.299597,3.62465,-6.34975,-2.89541,-1.32539
1746224040.33293,2.02596,1.27685,-1.25965,2.75676
1746224040.366263,-1.99955,-4.12544,-2.27102,-3.10076
1746224040.399596,-2.30811,6.57772,-4.79827,3.56719
1746224040.432929,-6.33755,2.27064,-0.136391,-1.48364
1746224040.466262,-0.78092,-0.101451,-0.805763,0.280346
1746224040.499595,2.25595,3.20139,-2.01745,2.09261
1746224040.532928,-0.00246752,0.898851,3.70974,-0.321678
1746224040.566261,3.90689,1.24037,1.36887,0.454885
1746224040.599594,5.82039,1.73524,-1.04871,1.44159
1746224040.632927,-2.294,5.16213,0.22644,2.20201
1746224040.66626,-4.44142,0.2337,-2.08174,1.07348
1746224040.699593,-4.04181,6.05614,-3.56423,3.59443
1746224040.732926,-6.07784,2.19987,-1.51335,-0.374285
1746224040.766259,-3.46106,2.027,0.471316,-1.56089
1746224040.799592,2.57211,3.92986,-0.557437,1.51581
1746224040.832925,-0.141006,-2.23818,5.22383,-1.0416
1746224040.866258,1.17193,-3.62176,3.4737,-3.46814
1746224040.899591,1.1585,1.86038,-2.3989,-1.50685
1746224040.932924,-9.13086,-4.5822,-1.51831,-2.93055
1746224040.966257,-5.71568,1.48008,0.152496,-1.08066
1746224040.99959,5.23285,-0.173851,-1.03505,1.75045
1746224041.032923,2.83372,-2.97261,1.24071,0.44739
1746224041.066256,-2.63715,-0.367187,0.0316449,-1.84584
1746224041.099589,-1.92546,-1.6015,0.577545,0.125695
1746224041.132922,0.938136,-3.11388,-1.13438,-2.53909
1746224041.166255,-2.2195,-1.50185,-2.82602,1.86071
1746224041.199588,-6.08978,-0.280281,0.0632378,1.31331
1746224041.232921,-1.25692,-0.398235,-1.10182,4.21418
1746224041.266254,3.92901,3.54278,0.360952,3.0577
1746224041.299587,0.333639,3.38429,3.14757,1.9237
1746224041.33292,-0.566662,0.141641,4.6164,-2.14577
1746224041.366253,0.766896,1.49811,2.07425,-3.62424
1746224041.399586,-1.09667,1.1936,1.7146,-4.72148
1746224041.432919,-4.61279,-2.77168,0.985074,-4.70289
1746224041.466252,-0.436128,0.29593,-0.392712,-2.23873
1746224041.499585,2.16287,0.143674,-0.185775,-1.0932
1746224041.532918,3.22967,-1.28736,2.25705,-1.87423
1746224041.566251,4.7171,1.2237,-0.562952,0.110417
1746224041.599584,1.79,-0.184969,-1.54439,-1.03382
1746224041.632917,-2.13741,-1.14677,-2.22176,-1.34888
1746224041.66625,-0.610217,-0.00573393,-2.99681,-0.502561
1746224041.699583,0.975996,-1.84215,-2.36772,-0.864035
1746224041.732916,0.102425,-1.71227,-2.21141,-1.16512
1746224041.766249,0.287913,0.262712,0.403307,-3.56889
1746224041.799582,3.46251,-1.96472,0.753444,-1.8186
1746224041.832915,3.35043,0.732629,1.21119,-2.31339
1746224041.866248,-1.31675,-1.73057,1.26803,-1.40293
1746224041.899581,-0.741293,0.297556,-0.0122222,-3.96769
1746224041.932914,1.98309,-2.97207,-1.47609,-1.36128
1746224041.966247,1.64278,0.0272114,-1.64951,-2.03609
1746224041.99958,-3.58196,0.235732,0.151258,2.29598
1746224042.032913,-2.77691,-0.375323,5.89431,0.640376
1746224042.066246,6.88474,-3.89536,1.57636,-1.37093
1746224042.099579,0.916565,-4.38236,-3.29686,-2.78772
1746224042.132912,-11.3925,-2.84937,-2.02558,-3.67396
1746224042.166245,-0.0586368,-3.92044,-0.96758,3.46889
1746224042.199578,16.1297,-2.86957,2.23705,8.79141
1746224042.232911,3.98153,2.02334,8.02977,-2.47121
1746224042.266244,-3.70869,-7.47587,-3.36336,-5.92107
1746224042.299577,-3.68264,3.80499,-13.4234,0.864063
1746224042.33291,-17.5705,2.17804,-2.98163,-6.89278
1746224042.366243,-0.9702,-1.8793,1.33439,4.08101
1746224042.399576,19.6274,7.76023,0.653841,9.19136
1746224042.432909,-1.37971,-1.35393,8.49469,1.45239
1746224042.466242,-4.82596,0.960808,0.59783,1.50961
1746224042.499575,1.58525,-1.66102,-2.74048,-2.74736
1746224042.532908,-12.0771,-5.11517,4.88874,-2.37954
1746224042.566241,2.62287,-4.68864,3.27987,0.824715
1746224042.599574,9.27383,-0.298315,2.44799,3.78309
1746224042.632907,-1.64213,0.808146,4.88777,-6.37176
1746224042.66624,0.291173,-0.453959,0.234174,-6.37565
1746224042.699573,-3.865,-1.90696,-1.07022,0.63288
1746224042.732906,-4.2296,-1.13172,-6.46727,6.29799
1746224042.766239,-4.55797,3.42279,-3.76868,8.18304
1746224042.799572,2.20996,7.55673,-0.482517,3.07182
1746224042.832905,5.0642,-1.10582,-2.30812,0.694711
1746224042.866238,-6.28299,1.22003,0.870713,-0.585292
1746224042.899571,-11.7552,-2.06599,4.67601,-3.73651
1746224042.932904,2.80469,-9.31785,0.903547,-2.77893
1746224042.966237,6.0896,-5.10025,-2.37875,4.60131
1746224042.99957,-6.18489,-3.3178,3.42059,1.36952
1746224043.032903,-0.859881,-2.82564,0.818152,-0.709099
1746224043.066236,2.76955,5.95784,-1.20004,-0.370974
1746224043.099569,-6.10537,-0.693799,1.95341,-3.31724
1746224043.132902,-5.07658,3.24721,-0.50183,-2.51921
1746224043.166235,0.626872,0.987788,-4.57352,3.75801
1746224043.199568,0.750078,-2.89547,-1.45305,0.373593
1746224043.232901,0.250876,-3.95976,-0.0435331,0.103641
1746224043.266234,4.31804,-1.72569,1.03295,-0.418104
1746224043.299567,4.57178,-3.37691,-0.991442,0.382961
1746224043.3329,0.570018,-0.828023,-3.39467,1.0373
1746224043.366233,-4.0817,3.95914,-3.54173,0.0663111
1746224043.399566,-2.93444,2.64402,-4.12405,0.353559
1746224043.432899,0.308002,9.16361,-3.17946,5.4949
1746224043.466232,-1.70401,6.78569,-1.31081,2.18975
1746224043.499565,-2.08991,4.68299,1.34874,0.0859123
1746224043.532898,4.55143,1.21732,1.8796,0.555338
1746224043.566231,4.3673,-0.938656,1.55885,-0.592644
1746224043.599564,-2.82969,-2.86266,1.281,-1.20548
1746224043.632897,-2.62737,-1.94709,2.00252,-5.15517
1746224043.66623,2.25691,-2.37593,-0.332277,-0.767904
1746224043.699563,2.32666,-0.967805,-0.546664,-3.65162
1746224043.732896,-1.39314,0.376597,0.457946,-2.29379
1746224043.766229,1.47914,3.01266,0.347028,-3.52162
1746224043.799562,4.86636,1.20919,-0.783124,-2.30056
1746224043.832895,2.60116,3.16451,-1.09408,-1.18977
1746224043.866228,-1.0242,1.04134,-0.605709,-1.61754
1746224043.899561,0.182626,0.278166,-1.95204,-0.175105
1746224043.932894,3.51625,-1.20019,-0.850998,1.91072
1746224043.966227,1.50167,-1.09498,3.58973,-5.98232
1746224043.99956,4.50828,-0.039767,4.4699,-2.90504
1746224044.032893,4.20949,1.43249,2.65203,-6.37392
1746224044.066226,-1.75095,1.48211,2.18877,-3.16505
1746224044.099559,-1.44606,4.32154,0.40442,-1.86285
1746224044.132892,2.53996,3.20098,-0.470647,0.222113
1746224044.166225,3.29915,2.09926,-1.93052,2.1445
1746224044.199558,0.362552,1.06656,-0.158172,0.352837
1746224044.232891,0.284395,-1.70441,1.02427,-0.606481
1746224044.266224,3.30702,-1.78318,-0.711521,-1.53265
1746224044.299557,1.36639,-2.19168,-1.7382,0.591225
1746224044.33289,-3.46756,-2.04335,-0.845478,-0.93812
1746224044.366223,-0.697863,-2.04946,-1.2468,-0.79601
1746224044.399556,2.94256,2.63304,-0.699381,-0.896467
1746224044.432889,0.255765,1.16838,2.95057,-1.81615
1746224044.466222,2.75327,2.13018,2.16063,-1.36849
1746224044.499555,4.77383,4.4319,0.57011,0.0578059
1746224044.532888,0.192263,-1.71607,2.51035,-4.57837
1746224044.566221,1.64876,1.60182,0.275845,-3.83351
1746224044.599554,2.18202,0.790925,-2.00695,-2.85762
1746224044.632887,-0.851327,-2.38203,-0.250188,-4.29732
1746224044.66622,2.12991,2.45434,-0.672064,-4.18216
1746224044.699553,6.01376,-1.6575,-2.58306,0.430954
1746224044.732886,-0.471938,3.16491,-0.857617,3.05106
1746224044.766219,-1.68975,1.02792,0.252255,-0.106357
1746224044.799552,5.05905,1.63667,-3.29382,-1.81082
1746224044.832885,-0.722828,1.45418,-2.79386,-1.04953
1746224044.866218,-6.96659,-1.29347,3.46033,-2.20169
1746224044.899551,7.65221,0.784146,-1.59445,4.53947
1746224044.932884,5.58797,-0.293979,-2.0246,-0.302371
1746224044.966217,-8.09553,-4.57245,2.01384,-1.62619
1746224044.99955,-4.35361,5.93046,-2.03247,1.91288
1746224045.032883,-2.68449,-2.80273,-2.55505,3.84218
1746224045.066216,-1.09272,2.08516,0.216939,2.36717
1746224045.099549,-1.40195,2.92019,2.3844,6.96227
1746224045.132882,2.05013,-4.9884,3.38349,1.72652
1746224045.166215,3.29698,3.36896,-0.487888,4.1339
1746224045.199548,-4.84291,1.36985,1.75531,-2.96024
1746224045.232881,-6.05285,-1.99875,1.77159,3.74302
1746224045.266214,0.911557,0.905353,-2.4284,6.6266
1746224045.299547,-2.21962,5.63394,0.322892,0.201933
1746224045.33288,-1.29286,-2.54812,1.62259,5.78633
1746224045.366213,0.0413789,9.79053,-0.0553884,-2.32118
1746224045.399546,-3.81262,-3.32431,3.15255,1.60214
1746224045.432879,0.462424,1.39425,3.41536,0.507917
1746224045.466212,2.10251,0.593657,0.405392,7.38313
1746224045.499545,-2.43387,-2.38718,-1.65542,3.38284
1746224045.532878,-2.499,-2.01095,-0.678268,1.83966
1746224045.566211,-2.03467,0.275859,0.367316,-1.11266
1746224045.599544,-1.2303,-1.00197,2.67811,-3.63246
1746224045.632877,-0.150892,-0.718613,1.90444,-4.55589
1746224045.66621,-2.23536,1.4676,-1.72261,-1.05544
1746224045.699543,-4.78415,-2.59449,-3.10633,-0.807686
1746224045.732876,-0.0233437,1.51654,-1.9421,0.857572
1746224045.766209,2.50537,0.603825,-2.47103,4.453
1746224045.799542,-1.00547,-2.03522,0.136375,3.08709
1746224045.832875,-1.13179,0.471906,0.624609,2.19883
1746224045.866208,2.3956,1.24471,-1.01406,1.87973
1746224045.899541,-0.503956,-2.01516,-2.82103,0.268232
1746224045.932874,-5.63289,-0.54792,-2.38922,0.493936
1746224045.966207,-3.97761,0.585386,-0.0781489,-0.734901
1746224045.99954,2.26059,-0.575849,0.686415,0.474335
1746224046.032873,3.46619,0.843121,1.6197,1.82756
1746224046.066206,-0.433261,-0.113253,1.58521,-0.364059
1746224046.099539,-0.26772,-0.708039,0.551078,-0.249477
1746224046.132872,1.71511,0.91891,0.668481,-1.98478
1746224046.166205,1.2383,0.826987,1.33937,-2.4323
1746224046.199538,1.0615,-1.382,0.522935,0.121076
1746224046.232871,1.53695,-0.270254,0.000212379,-0.670044
1746224046.266204,1.98256,-0.759966,-1.38654,0.496963
1746224046.299537,2.22002,-1.90046,-1.67777,-0.705788
1746224046.33287,0.7353,0.211187,-1.49222,1.05978
1746224046.366203,0.519146,-0.472403,-0.911138,-0.204221
1746224046.399536,1.28376,-0.610151,-0.949352,-0.803074
1746224046.432869,2.24933,-0.134269,-2.1838,1.15058
1746224046.466202,-0.412499,0.384864,-1.65073,2.07401
1746224046.499535,-0.152789,-1.27218,-0.465119,1.73157
1746224046.532868,1.51959,2.10306,-1.21865,0.972442
1746224046.566201,-0.737476,-0.887682,-0.429525,-0.223967
1746224046.599534,-3.81031,-0.0902056,-0.417247,-0.627094
1746224046.632867,-1.76397,0.185969,-1.0633,-0.308714
1746224046.6662,-0.830151,-1.51636,-0.724341,-1.00586
1746224046.699533,-0.568406,-1.59107,0.400155,0.0246543
1746224046.732866,0.105565,-2.48602,0.741601,0.215624
1746224046.766199,1.03952,-2.026,-0.328953,-0.440304
1746224046.799532,-0.929883,-0.535719,-1.24182,3.46226
1746224046.832865,-3.66878,1.37215,0.184389,0.645559
1746224046.866198,-1.82381,-1.03221,-0.354337,1.66988
1746224046.899531,1.50561,-1.66658,-0.726134,-2.36081
1746224046.932864,-1.14984,-3.44701,-2.77178,-5.12534
1746224046.966197,-6.01241,3.41465,-1.61058,7.33196
1746224046.99953,-3.98358,1.89969,6.66662,5.32353
1746224047.032863,12.0441,-4.60228,4.37238,1.20824
1746224047.066196,5.31578,0.869558,1.12057,-2.27967
1746224047.099529,-14.68,-8.98772,-0.299291,-4.10015
1746224047.132862,-8.50273,0.294974,-5.68227,2.20402
1746224047.166195,3.20241,3.4137,1.24018,0.17988
1746224047.199528,12.6493,-8.15689,8.5412,3.18164
1746224047.232861,3.221,9.88529,2.19044,0.794443
1746224047.266194,-10.3662,-1.99509,-5.33393,-0.928611
1746224047.299527,-7.90678,1.00093,-7.06268,-4.7101
1746224047.33286,-7.2788,3.48949,0.831552,1.92758
1746224047.366193,6.09641,-3.13409,3.01267,2.0681
1746224047.399526,13.7212,-1.70265,0.158869,5.64623
1746224047.432859,-6.60755,3.95303,3.3406,3.02973
1746224047.466192,-3.50079,-2.61035,-0.456561,2.575
1746224047.499525,3.19061,-11.3993,-2.0279,4.25338
1746224047.532858,-7.31625,4.08834,4.14889,-1.28735
1746224047.566191,2.43455,-7.94715,-0.0440664,3.55637
1746224047.599524,2.54744,-3.10413,-2.44661,1.23158
1746224047.632857,-7.93541,2.92724,1.88003,-1.39458
1746224047.66619,2.33278,-8.63223,-0.462493,-3.63275
1746224047.699523,3.38465,-0.0553631,-2.56566,0.905422
1746224047.732856,-5.34916,0.635277,-5.00393,1.00386
1746224047.766189,-6.012,-3.46843,-3.64077,3.38299
1746224047.799522,-1.70752,2.82176,-1.74026,-1.32468
1746224047.832855,8.04098,0.460515,-3.39189,2.30044
1746224047.866188,-2.41297,3.96035,0.62848,3.95705
1746224047.899521,-9.8181,-4.19486,5.33657,2.24812
1746224047.932854,5.23993,-1.51569,1.75118,1.23836
1746224047.966187,8.69256,-4.61218,2.09401,0.562685
1746224047.99952,-5.55812,-6.18489,4.65341,-1.70489
1746224048.032853,0.0337904,3.68431,-2.4346,4.52751
1746224048.066186,1.88419,-1.69682,-0.148912,0.350384
1746224048.099519,0.56773,-0.711295,3.05723,4.02926
1746224048.132852,2.62465,7.86774,-3.0172,5.31978
1746224048.166185,-6.86373,-2.24944,-4.66304,-4.47388
1746224048.199518,-3.69618,3.71428,-2.43639,-1.41649
1746224048.232851,2.96062,7.92672,0.195294,-4.07926
1746224048.266184,3.77557,-5.39975,5.88523,-4.59192
1746224048.299517,6.87907,0.258366,-0.633834,1.62044
1746224048.33285,-2.30469,6.46287,1.29192,5.61626
1746224048.366183,-5.26286,-4.7628,3.43027,5.52012
1746224048.399516,7.03945,2.43956,0.937508,2.87479
1746224048.432849,0.205439,-0.358248,5.38183,-3.5284
1746224048.466182,-1.78649,-10.8978,4.5956,-1.55168
1746224048.499515,4.2357,7.51279,0.046714,-1.34197
1746224048.532848,1.48106,-5.40897,0.0657523,-9.27551
1746224048.566181,1.65067,-8.18265,-3.46777,-4.61714
1746224048.599514,-3.13456,6.31943,-4.90901,4.454
1746224048.632847,-2.87838,-0.850535,-5.02931,0.584736
1746224048.66618,5.44727,-1.49304,-6.08897,-0.109242
1746224048.699513,3.14638,6.66244,-2.79963,-1.15028
1746224048.732846,-1.77332,-2.96774,-0.675081,0.432392
1746224048.766179,4.8079,-2.54012,-1.47593,-0.881481
1746224048.799512,1.44266,8.90858,-2.89965,0.309739
1746224048.832845,-3.81898,-10.9234,-0.193883,-2.87362
1746224048.866178,-2.45693,-1.05526,4.30782,-4.94042
1746224048.899511,5.12908,8.53438,7.09747,-5.03094
1746224048.932844,6.87717,-3.69661,5.75045,-4.0572
1746224048.966177,1.80753,6.90554,4.62389,-0.77425
1746224048.99951,3.12141,7.40216,3.1694,-2.46805
1746224049.032843,6.13183,-3.61987,-3.46432,-0.548689
1746224049.066176,-0.0573892,8.91427,-6.80511,3.94624
1746224049.099509,-7.60418,5.36278,-4.64427,2.01175
1746224049.132842,0.137597,-0.879143,-4.84362,0.595545
1746224049.166175,6.84474,8.14256,-5.93376,4.38021
1746224049.199508,-1.7128,3.84958,0.224545,0.706236
1746224049.232841,-1.58838,-4.48487,0.339878,-1.23315
1746224049.266174,4.77086,3.73421,-1.21422,-2.67631
1746224049.299507,1.35202,-1.16223,1.48934,1.06843
1746224049.33284,-1.21197,-4.40677,2.61605,0.383244
1746224049.366173,1.95218,4.1362,0.642972,3.33859
1746224049.399506,1.79356,-1.78549,-1.36294,0.0490105
1746224049.432839,-4.48942,-2.25351,0.653871,-1.6014
1746224049.466172,-2.39274,3.55429,1.08665,-0.324138
1746224049.499505,3.1415,-1.40777,1.18073,-2.58393
1746224049.532838,1.77022,-5.53127,0.163293,-2.85662
1746224049.566171,1.35759,2.35387,-1.4813,-0.458321
1746224049.599504,-1.05294,-3.64591,-4.67986,1.96649
1746224049.632837,-2.79805,3.20504,-3.84342,1.88607
1746224049.66617,-2.77159,7.80036,-3.54502,6.64216
1746224049.699503,-1.7413,4.09878,-1.64837,1.24628
1746224049.732836,-1.94266,5.63041,-0.562917,3.20009
1746224049.766169,-2.2888,8.25075,2.10298,-1.04492
1746224049.799502,-3.03306,-0.669403,3.49236,0.928769
1746224049.832835,0.387133,-1.25226,3.55058,3.32548
1746224049.866168,1.06626,0.906703,4.51035,3.31654
1746224049.899501,-1.64156,-4.8249,2.34758,0.985988
1746224049.932834,-2.49573,-0.372621,-0.464966,0.771958
1746224049.966167,-6.52409,-0.864637,-0.33501,0.868524
1746224049.9995,-5.3615,-2.41851,2.40953,-2.11364
1746224050.032833,3.70841,-1.9875,0.859155,-0.300213
1746224050.066166,4.23584,-0.580735,1.01174,1.43495
1746224050.099499,-2.55774,-6.8411,0.224687,1.87627
1746224050.132832,0.0138519,-0.346997,-0.648311,1.41016
1746224050.166165,2.52696,-1.57629,-2.926,2.05297
1746224050.199498,-1.39176,-2.4501,-1.42239,0.94102
1746224050.232831,-3.91328,1.37513,-0.403849,0.920266
1746224050.266164,0.398804,1.27073,-0.479864,0.314783
1746224050.299497,1.79492,0.788478,-1.09695,1.21645
1746224050.33283,-1.92529,3.47904,0.842464,1.62188
1746224050.366163,-1.83845,2.25544,1.51225,1.07088
1746224050.399496,1.51119,0.741838,-1.82882,2.10702
1746224050.432829,-0.755236,5.07901,-1.1531,2.03135
1746224050.466162,-4.96718,1.947,-0.979133,0.232774
1746224050.499495,-1.75188,1.78634,-1.23091,0.696434
1746224050.532828,0.617401,1.2687,-0.610509,-0.584434
1746224050.566161,0.376417,-0.00059264,1.10183,0.607075
1746224050.599494,0.278177,-0.619375,-0.169733,0.634315
1746224050.632827,1.64647,-1.37143,-0.661415,-0.314482
1746224050.66616,0.254839,-2.15793,-1.84565,0.318386
1746224050.699493,-1.42609,-0.809729,-0.441924,-0.920397
1746224050.732826,-0.55645,-1.13919,-0.408262,0.071638
1746224050.766159,1.76154,-0.70696,0.60366,-0.603027
1746224050.799492,2.46631,-1.05852,2.39229,-0.836082
1746224050.832825,2.89211,-0.778546,1.62758,-1.313
1746224050.866158,2.007,-1.88758,0.305533,-1.83431
1746224050.899491,-0.254947,-0.422786,0.828256,-1.69148
1746224050.932824,1.11538,-1.14434,0.665742,-1.78344
1746224050.966157,2.18231,1.68981,-1.3123,1.40338
1746224050.99949,0.481171,2.71085,-1.23711,2.27464
1746224051.032823,-1.57358,2.16826,-1.59056,7.79619
1746224051.066156,-0.121834,2.65635,-0.110961,2.30678
1746224051.099489,1.09191,1.23453,0.891718,-3.47622
1746224051.132822,1.19056,0.933953,0.323331,-1.16715
1746224051.166155,-4.83285,0.786443,0.650706,-5.24439
1746224051.199488,-4.36716,-2.46284,3.10663,0.330348
1746224051.232821,4.71903,-0.802815,1.35319,1.83851
1746224051.266154,3.62565,-2.30842,0.444459,6.94584
1746224051.299487,-2.3291,-2.9775,-0.551046,3.88412
1746224051.33282,-3.49617,2.64537,-0.974025,7.59427
1746224051.366153,-3.22614,-1.70414,2.42843,1.09091
1746224051.399486,1.89682,-5.71552,1.53019,-7.95501
1746224051.432819,0.102869,0.019472,-1.33823,-4.59293
1746224051.466152,-11.9863,-3.06631,2.73442,-0.777422
1746224051.499485,-4.91467,-7.0263,3.7647,1.82726
1746224051.532818,13.3402,-4.42156,1.55102,-0.735337
1746224051.566151,5.18947,-8.91098,5.32307,1.61395
1746224051.599484,-2.9701,-2.12146,3.82954,-1.04536
1746224051.632817,6.84475,-0.715909,-2.34712,-2.11782
1746224051.66615,0.732878,-3.09125,-2.01602,-3.83352
1746224051.699483,-4.18208,-1.59663,-4.21549,-1.35278
1746224051.732816,-2.75231,2.6733,-8.22855,0.0495858
